id,date,time,agency,subagency,location,purpose,notes
136325,9/3/2020,4:15 PM,Shepherd University Board of GovernorsShepherd University,,Zoom/ digital meeting: see https://www.shepherd.edu/bog/meeting-schedule  for links to meeting,"Regular Meeting:  1.Approval of the Minutes of June 11, 2020 Board Meeting2.Presidents Report (President Hendrix)3.Institutional Accreditations Update 2019-20204.Enrollment and Housing Update5.Tuition and Fee Waiver Report:  FY20206.Branding, Marketing and Messaging Committee Update7.Quarterly Financial Report:  4th Quarter FY2020 (Pre-Audit)8.Review of COVID-19 Expenses and Possible Reimbursements9.Capital Improvements Update (Ms. Pam Stevens)10.New Business (Chair Lewis)11.Executive Sessiona.Personnel Matters as to specific employeesb.Legal Matters and potential litigation issues12.  Matters arising out of Executive Session, if anyAdjournment",
136279,9/3/2020,6:00 PM,Board of Governors,New River Community and Technical College Board of Governors,The meeting will be broadcast over Zoom. Please see the details below: Conference Number: 1-929-436-2866 Meeting ID: 599 003 440,Regularly scheduled Board of Governors meeting.  The agenda can be found prior to the meeting at www.newriver.edu.,
136303,9/3/2020,7:00 PM,Board of Acupuncture,,"Peoples Building 179 Summers Street Conference Room 321 Charleston, WV 25301","To conduct regular board business, to include, but limited to scope of practice, financial reports, legislative update, etc. ",
136351,9/4/2020,9:30 AM,West Virginia University Board of Governors, Special Board Meeting,Teleconference: Dial 888-394-8197; Code: 916691,"1. Call to Order; 2. Discuss and act upon matters relating to West Virginia Universitys ongoing response to the COVID-19 pandemic; 3. Possible Executive Session, under authority in West Virginia Code Sections 6-9A-4(b)(9), and (12), to discuss confidential legal, personnel, and deliberative matters relating to the following: a. Commercial competition matters, the purchase, sale or lease of property, and/or the investment of public funds; and b. West Virginia Universitys ongoing response to the COVID-19 pandemic; 4. Possible discussion and/or action emanating from Executive Session, if any; 5. Authorizing the Administration to Negotiate and Finalize an Amendment to the Agreement to License West Virginia University Athletic Properties between the West Virginia University Board of Governors and Learfield IMG College; and 6. Adjournment.    Other items may become apparent or need attention and may be added to the business agenda of the meeting; attention is called to the fact that the agenda of the meeting will be available three days in advance by calling 304-293-2562 or at the website: http://bog.wvu.edu/ - items of interest may be added to the agenda up to 48 hours prior to the date of meeting.",
136352,9/4/2020,2:00 PM,Fairmont State University Board of Governors, Ad-Hoc Evaluation and Goals Committee,https://fairmontstate.webex.com/join/bog-comm,Regular Committee Meeting,
134573,9/8/2020,12:00 AM,Wheeling-Ohio County Board of HealthWheeling-Ohio County Health Department,,City County Building 1st Floor,Regular Board of Health Meeting,
134926,9/8/2020,11:00 AM,Board of Respiratory Care,,WV Board of Respiratory Care 106 Dee Drive Charleston WV 25177,Regularly Scheduled Meeting,
136347,9/8/2020,11:00 AM,West Virginia Board of Barbers and Cosmetologists,,"1201 Dunbar Avenue, Dunbar, WV 25064",Board Meeting,
136205,9/8/2020,1:00 PM,Whitewater Commission,Division of Natural Resources Law Enforcement,"US Army Corp of Engineers 2981 Summersville Lake Road Summersville, WV 26651",3rd Quarterly Meeting,
136357,9/8/2020,4:30 PM,"Medicine, Board of ", Board Meeting,"The Board office remains closed to the public. Public meetings scheduled in September 2020 will primarily be held via virtual platform. If you wish to attend, please contact the Boards Executive Director at Mark.A.Spangler@wv.gov for instructions.","The general purpose of this meeting is to discuss and transact business of the West Virginia Board of Medicine, including disciplinary action by way of ratification of an Amended Consent Order.",
136332,9/9/2020,8:00 AM,Wood County Development Authority ,,Via Conference Call Due to COVID Dial-in: 1 717-275-8940 Access code: 802 9647,Comprehensive Economic Development Strategy (CEDS) for the region discussion for Wood County with Mid-Ohio Valley Regional Council. ,
136298,9/9/2020,8:30 AM,Surface Mine Board,,Conference Call due to COVID-19:  Conference Call - 1-877-302-0757 Conference ID - 8855847#,Administrative Meeting: (1) Call to Order; (2) Election of Chairman and Vice-Chairman; (3) Adjourn.SMB Appeal No. 20-03-SMB (Riverside Energy Co. v. WVDEP) - Oral Argument on Appellant's Motion for Summary Judgment.,
136320,9/9/2020,10:00 AM,Jobs Investment Trust BoardJobs Investment Trust Board,,"1012 Kanawha Boulevard, East Fifth Floor Charleston, WV 25301 ",Quarterly Board of Director's MeetingTeleconference Meeting,
136339,9/9/2020,11:00 AM,Education,West Virginia Board of Education WVBE Resource Committee,"Capitol Building 6, Room 353 1900 Kanawha Boulevard, East Charleston, West Virginia ","The West Virginia Board of Education Resource Committee will meet to discuss financial and associated matters. The agenda for this meeting will be posted at https://wvde.us/state-board-of-education/agendas/ at least three business days prior to the meeting. A live audio stream of the meeting will be available at http://wvde.state.wv.us/boe/live.html.The West Virginia Board of Education conducts meetings in accordance with the most current school re-entry metrics and protocols found at https://wvde.us/school-reentry-metrics-protocols/.  If assembly is allowed (Codes Green and Yellow), please note that a mask is required for admittance to the meeting room and seating will be on a first-come first-served basis.",
136343,9/9/2020,12:00 PM,PUBLIC DEFENDER CORP 23RD - BOARD MEETINGPublic Defender Corporation 23rd Circuit,,"301 WEST BURKE STREET, SUITE A MARTINSBURG, WV 25401",SCHEDULED BOARD MEETING,
136241,9/9/2020,12:30 PM,"Friends of WV Public Broadcasting, Inc.WV Public Broadcasting (WV EBA)",,Virtual TEAMS Meeting,Quarterly Meeting,
136340,9/9/2020,1:00 PM,EducationWest Virginia Board of Education,,"Capitol Building 6, Room 353 1900 Kanawha Boulevard, East Charleston, West Virginia ","The West Virginia Board of Education will meet to conduct routine/necessary business. The agenda for this meeting will be posted at https://wvde.us/state-board-of-education/agendas/ at least three business days prior to the meeting.A live audio stream of the meeting will be available at http://wvde.state.wv.us/boe/live.html.The West Virginia Board of Education conducts meetings in accordance with the most current school re-entry metrics and protocols found at https://wvde.us/school-reentry-metrics-protocols/.  If assembly is allowed (Codes Green and Yellow), please note that a mask is required for admittance to the meeting room and seating will be on a first-come first-served basis.",
136313,9/10/2020,10:00 AM,Statewide Interoperable Radio Network(SIRN), Statewide Interoperable Executive Committee- Radio Region 5 ,Virtual https://bluejeans.com/904911936?src=calendarLink ,Monthly RIC Meeting,
136249,9/10/2020,12:00 PM,Regional Intergovernmental Council,,"315 D Street, South Charleston, WV 25303 Virtual on GoToMeeting  join meeting online https://global.gotomeeting.com/join/223140989  Join meeting using your phone. United States: +1 (872) 240-3212  Access Code: 223-140-989  ",Quarterly Board Meeting,
136334,9/10/2020,12:00 PM,WV Board of Funeral Service Examiners,,"Teleconference meeting 179 Summers Street, Suite 319, Charleston, WV",Consideration of potential investigation.,
136354,9/10/2020,1:00 PM,Workers' Compensation Industrial CouncilInsurance Commission,,"This meeting will be held via conference call and via Zoom. If you would like to attend, please contact Crisha Deyton at the Offices of the Insurance Commissioner via email at crisha.d.deyton@wv.gov to request the call in information or meeting link.","Approval of minutes from the 3-12-2020 meeting, Office of Judges' Report, General Public Comments, Old Business, New Business - James Dodrill, OIC Commissioner and Erin Hunter, OIC Deputy Commissioner/General Counsel, to discuss/review the draft 2020 Workers' Compensation Safety Report, next meeting date, and Executive Session for self-insured matters - FOR FULL MEETING AGENDA, PLEASE GO TO OUR WEBSITE AT: https://www.wvinsurance.gov/",
136197,9/10/2020,1:30 PM,Environmental Protection Advisory CouncilDepartment of Environmental Protection,,Zoom meeting,Regular Quarterly Meeting of the Council,
136324,9/10/2020,7:00 PM,Doddridge County Solid Waste Authority,,"DCSWA Office 1117 WV Rt#18N West Union, WV 26456",Monthly Meeting,
136237,9/11/2020,9:00 AM,Board of GovernorsBridgeValley Community & Technical College,,Via Online Video Conference Please email amy.moore@bridgevalley.edu for access instructions,Regular Scheduled Meeting,
136358,9/14/2020,10:00 AM,WV Board of Banking & Financial InstitutionsWV Division of Financial Insitutions,,"Conference Room of the West Virginia Division of Financial Institutions, third floor, 900 Pennsylvania Ave, Suite 306, Charleston, West Virginia","No applications or other matters requiring a decision of the Board will be considered.  The Board will meet in Executive Session to discuss confidential matters pursuant to Chapter 6, Article 9A, Section 4(b) (12).",
136304,9/14/2020,10:00 AM,WV Board of Banking and Financial InstitutionsWV Division of Financial Institutions,,"Conference Room of the West Virginia Division of Financial Institutions, third floor, 900 Pennsylvania Ave, Suite 306, Charleston, West Virginia","No applications or other matters requiring a decision of the Board will be considered.  The Board will meet in Executive Session to discuss confidential matters pursuant to Chapter 6, Article 9A, Section 4(b) (12).",
136342,9/14/2020,3:30 PM,Tobacco Settlement Finance Authority,,Telephone Conference Only due to COVID-19 The public dial-in number is 681-245-6817 Conference ID 708393033#,Annual Meeting,
134936,9/14/2020,4:00 PM,Putnam County Solid Waste Authority,,"3232 Winfield Road Winfield, WV 25213",Regular meeting,
136169,9/14/2020,5:30 PM,"Public Defender Corporation, 2nd Judicial Circuit",,"Quinet's Court Restaurant, 217 Main Street, New Martinsville, WV 26155.","Approve prior meeting minutes, consider and review Board vacancy, budget and caseload reports, personnel and any vacancies, line item status, holiday schedule, FY 2021 budget, FY 2020 audit, Corporation activities since last meeting, schedule next meeting, and any other business brought before the Board. ",
136316,9/15/2020,9:00 AM,Board of Coal Mine Health and SafetyCommerce,, Conference Call # 1-832-431-3335 Passcode 6568996#  ,Regular Monthly Meeting,
135081,9/15/2020,10:00 AM,SERCDHSEM,,"WV DEP Headquarters, 301 57th Street, Charleston, WV in the West Virginia Room, #3001 on September 15, 2020",Regular Bi-Monthly meeting,
